up_label,down_label,state,cace,se,down_primary,upyear_char,upyear,weights,bandwidth
presprimary00,primary02,IL,0.2727222133488668,0.19535154988152803,primary,00,2000,26.203920770103423,60
presprimary00,primary02,MI,0.34181442307240223,0.5196332888116717,primary,00,2000,3.7034464535175733,60
presprimary00,primary02,MO,0.11074623252081543,0.529536439709261,primary,00,2000,3.5662213662923263,60
presprimary00,primary02,MT,-0.45120996982036843,1.110800574782486,primary,00,2000,0.8104529518465937,60
presprimary00,primary02,NV,0.6680747201614774,0.5904040354816231,primary,00,2000,2.868807221464432,60
presprimary00,primary06,AR,0.8994433443820794,1.1130769887552374,primary,00,2000,0.8071413393291564,60
presprimary00,primary06,CO,-0.10284067068431725,1.4742963238920797,primary,00,2000,0.46007690678000784,60
presprimary00,primary06,CT,0.5809251486303623,0.5913470263755656,primary,00,2000,2.8596650359235607,60
presprimary00,primary06,FL,1.484922006074263,1.6858985278398868,primary,00,2000,0.3518334582769843,60
presprimary00,primary06,IL,0.036244764493502335,0.21058512843502822,primary,00,2000,22.549899157508527,60
presprimary00,primary06,MI,0.606827775432273,0.35440942134796616,primary,00,2000,7.961400712886829,60
presprimary00,primary06,MO,0.34259951367121544,0.4427722330220455,primary,00,2000,5.100811147769491,60
presprimary00,primary06,MT,2.68455401846931,1.5394497487532537,primary,00,2000,0.421957748015707,60
presprimary00,primary06,NV,0.3775804614555529,0.664806703732676,primary,00,2000,2.262607486516284,60
presprimary00,primary10,AR,0.7854995427107738,1.2317972019248304,primary,00,2000,0.659054869972104,60
presprimary00,primary10,CT,0.3266834767027549,0.554831395231889,primary,00,2000,3.2484631498468026,60
presprimary00,primary10,FL,0.591536771979392,0.6339630881991185,primary,00,2000,2.4881242006137887,60
presprimary00,primary10,IL,0.05323326299607328,0.2549608189797764,primary,00,2000,15.383427496499161,60
presprimary00,primary10,MI,0.761793950142442,0.43649406738186,primary,00,2000,5.248597983942736,60
presprimary00,primary10,MO,-0.2366053429861986,0.7285007740200777,primary,00,2000,1.8842562519219384,60
presprimary00,primary10,MT,1.5134334055841756,3.7266371241406406,primary,00,2000,0.07200551948504821,60
presprimary00,primary10,NV,-0.597785511718178,0.7862650650200446,primary,00,2000,1.6175661145827787,60
presprimary04,04,AR,7.0391446721542605,17.301287369969995,general,04,2004,0.0033407437191774448,60
presprimary04,04,CT,-2.8341044159303577,2.026352960497982,general,04,2004,0.24353972399663001,60
presprimary04,04,FL,0.2977357338220618,1.196692479213077,general,04,2004,0.6982884789726506,60
presprimary04,04,IL,0.15401776818075905,0.22303328326794356,general,04,2004,20.10298944620316,60
presprimary04,04,MO,0.41378493781293035,1.661942879671872,general,04,2004,0.36204938463100367,60
presprimary04,04,MT,0.7105421886505023,1.3551787359658316,general,04,2004,0.5445112322907428,60
presprimary04,04,NJ,3.759883468850725,1.8037322960902964,general,04,2004,0.30736600832003297,60
presprimary04,04,NV,-1.2238872856226781,1.0958918068202468,general,04,2004,0.8326541288564278,60
presprimary04,04,PA,0.24342527683264978,0.6662658976343846,general,04,2004,2.2527076322773327,60
presprimary04,06,AR,1.1747567996703794,5.399612477096473,general,04,2004,0.03429847539275668,60
presprimary04,06,CT,1.0285064863399145,0.8370418112000488,general,04,2004,1.4272685491329924,60
presprimary04,06,FL,0.5547749922514694,1.305002902410255,general,04,2004,0.5871878286440408,60
presprimary04,06,IL,0.1678556145856554,0.13069643552663504,general,04,2004,58.542668345353086,60
presprimary04,06,MO,-0.6928226597587342,1.24270497496142,general,04,2004,0.6475360117575708,60
presprimary04,06,MT,1.2188918356732663,1.4477439775888326,general,04,2004,0.47710774430889485,60
presprimary04,06,NJ,0.16461544492246957,0.7931905244274865,general,04,2004,1.5894430261253778,60
presprimary04,06,NV,-0.5615366936833671,0.5453076560863586,general,04,2004,3.362922118081093,60
presprimary04,06,PA,-0.27485764967020604,0.5622409039123232,general,04,2004,3.1634073834646697,60
presprimary04,08,AR,7.553465709150948,15.379900831544864,general,04,2004,0.004227590659058615,60
presprimary04,08,CT,-1.6789452836507543,2.5104517535241095,general,04,2004,0.15867051859323977,60
presprimary04,08,FL,0.3343668950171209,1.2277254473978023,general,04,2004,0.6634336333011702,60
presprimary04,08,IL,-0.25291283015627897,0.25667873958921844,general,04,2004,15.178197650941927,60
presprimary04,08,MO,0.08426553727528015,1.62069122821271,general,04,2004,0.38071451672897283,60
presprimary04,08,MT,1.963681359954681,1.9418445624243776,general,04,2004,0.2651985061939752,60
presprimary04,08,NJ,4.6008535686450385,2.255273812295583,general,04,2004,0.19660811798996805,60
presprimary04,08,NV,-0.8119697280094351,0.9261362417114125,general,04,2004,1.165870305842227,60
presprimary04,08,PA,-1.0682780342422826,1.6542483357454951,general,04,2004,0.3654252789959719,60
presprimary04,10,AR,2.727826170785035,9.890850339389479,general,04,2004,0.01022192614966194,60
presprimary04,10,CT,2.267269372502051,1.3414549901106123,general,04,2004,0.5557094591381653,60
presprimary04,10,FL,0.31353188676574667,0.7341650303735828,general,04,2004,1.8552934492927178,60
presprimary04,10,IL,-0.15829841094700814,0.16618008398440645,general,04,2004,36.211127848587715,60
presprimary04,10,MO,-0.7781694124344786,0.8976608207152448,general,04,2004,1.2410105091654842,60
presprimary04,10,MT,0.19669743698315456,1.077797040078337,general,04,2004,0.8608471120748223,60
presprimary04,10,NJ,-0.8374287009950824,1.0558960610638561,general,04,2004,0.8969281622270092,60
presprimary04,10,NV,0.21530992994293824,0.6718420383611119,general,04,2004,2.2154688601447545,60
presprimary04,10,PA,-0.9831849803916102,0.7913297952965849,general,04,2004,1.59692663185066,60
presprimary04,12,AR,7.807117404046985,23.29324609520523,general,04,2004,0.0018430621055527156,60
presprimary04,12,CT,-1.4130680949320535,2.3909227083152054,general,04,2004,0.17493186500087704,60
presprimary04,12,FL,0.18553361879329774,1.4185366730890367,general,04,2004,0.496957059147846,60
presprimary04,12,IL,-0.3215756021522743,0.3029227016058023,general,04,2004,10.89773786593733,60
presprimary04,12,MO,-0.9652109689815204,1.7917819705213383,general,04,2004,0.3114796481660819,60
presprimary04,12,MT,2.946761137548921,1.6629738447388422,general,04,2004,0.36160061681976696,60
presprimary04,12,NJ,4.273371885041641,1.9076790958821754,general,04,2004,0.27478268219748603,60
presprimary04,12,NV,-0.2531726895437583,0.9851421165942009,general,04,2004,1.0303914049073675,60
presprimary04,12,PA,-1.2242283456417309,1.886810711113328,general,04,2004,0.2808945636020734,60
presprimary04,presprimary08,AR,0.13831669231820584,2.214169368064062,primary,04,2004,0.20397564896754333,60
presprimary04,presprimary08,FL,-0.13876843740632966,0.4965413685836563,primary,04,2004,4.055917626828651,60
presprimary04,presprimary08,IL,-0.0294315143319928,0.11567327739385597,primary,04,2004,74.73670015937849,60
presprimary04,presprimary08,MO,-0.31629800170653993,0.6966706994008793,primary,04,2004,2.0603685368599773,60
presprimary04,presprimary08,MT,0.33434668135005463,1.0933363233839508,primary,04,2004,0.8365510460439138,60
presprimary04,presprimary08,NV,0.007218643698318309,0.23320474278531875,primary,04,2004,18.3876082624035,60
presprimary04,presprimary08,PA,-0.8147989043146476,0.7580220485483076,primary,04,2004,1.7403489027314605,60
presprimary04,presprimary12,AR,-1.4208200550567283,6.551540771902576,primary,04,2004,0.023297702960145696,60
presprimary04,presprimary12,CT,0.06031285243336907,0.1765521369276355,primary,04,2004,32.0814539865733,60
presprimary04,presprimary12,FL,-0.07495187775707796,0.2997601744054262,primary,04,2004,11.128897295036314,60
presprimary04,presprimary12,IL,-0.12148154687928014,0.09786670453513756,primary,04,2004,104.40710909825768,60
presprimary04,presprimary12,MO,-0.547791950724472,0.4122251869538715,primary,04,2004,5.884789771725335,60
presprimary04,presprimary12,MT,-0.12178652816220771,1.0252171027992145,primary,04,2004,0.9514113211958704,60
presprimary04,presprimary12,NJ,0.09630555075636361,0.48651323762027765,primary,04,2004,4.224843994025366,60
presprimary04,presprimary12,NV,-0.20224668395055523,0.178801798820795,primary,04,2004,31.279242904025303,60
presprimary04,presprimary12,PA,-0.26573528112813544,0.26454636352417304,primary,04,2004,14.288821399345148,60
presprimary04,primary06,AR,-0.45343922418137056,3.1735102971489213,primary,04,2004,0.09929335297659968,60
presprimary04,primary06,CT,0.8266798952320846,0.6188558284098741,primary,04,2004,2.61108511503558,60
presprimary04,primary06,FL,0.6511276133371319,1.2790758455784323,primary,04,2004,0.6112338602439091,60
presprimary04,primary06,IL,0.07260662902184002,0.09019571304754946,primary,04,2004,122.9216008223892,60
presprimary04,primary06,MO,-0.12618845824861796,0.475052163517718,primary,04,2004,4.43115966896648,60
presprimary04,primary06,MT,0.13200392747967804,0.6961903820728763,primary,04,2004,2.0632125063258235,60
presprimary04,primary06,NJ,0.22787661346231308,0.3207614284021843,primary,04,2004,9.719316448250373,60
presprimary04,primary06,NV,-0.05612059422411689,0.28151120149712316,primary,04,2004,12.61852635937255,60
presprimary04,primary06,PA,0.17814712983314804,0.19978279537739022,primary,04,2004,25.0543897423823,60
presprimary04,primary10,AR,-1.8839722335946203,5.765034299660595,primary,04,2004,0.030088200119934565,60
presprimary04,primary10,CT,-0.5205062883825526,0.4714098131697826,primary,04,2004,4.499898960225147,60
presprimary04,primary10,FL,0.06962740138032139,0.3610984845095639,primary,04,2004,7.669175364243299,60
presprimary04,primary10,IL,0.02907315101510693,0.07975075393819654,primary,04,2004,157.22818647256042,60
presprimary04,primary10,MO,-0.6187162038116577,0.5855044438843888,primary,04,2004,2.9170213562163285,60
presprimary04,primary10,MT,0.5591922753523836,0.6732383969908824,primary,04,2004,2.20628821661369,60
presprimary04,primary10,NJ,-0.0037083673280934545,0.2904295592199166,primary,04,2004,11.855458880495869,60
presprimary04,primary10,NV,-0.051650845953882446,0.2522787251434292,primary,04,2004,15.712263169820792,60
presprimary04,primary10,PA,-0.2402201202729123,0.29926386772119157,primary,04,2004,11.165840786981816,60
presprimary08,08,AR,5.984659298659822,3.161755008633557,general,08,2008,0.10003306358219752,60
presprimary08,08,FL,0.027683254155734197,0.25583995414310934,general,08,2008,15.277885921965837,60
presprimary08,08,IL,0.016711382034840225,0.14265413940810379,general,08,2008,49.13955776797464,60
presprimary08,08,KY,0.4825172012659953,0.6247014221151158,general,08,2008,2.5624477038858813,60
presprimary08,08,MO,-0.3149480078624696,0.52628960754904075,general,08,2008,3.6103591904442833,60
presprimary08,08,MT,0.06605853107894682,0.5000225130742068,general,08,2008,3.99963981513948,60
presprimary08,08,NV,0.29462120556679017,1.2797616683100774,general,08,2008,0.6105789168084041,60
presprimary08,08,OR,-0.018689512329193313,0.1997781923993754,general,08,2008,25.055544284150262,60
presprimary08,08,PA,-0.0492805085239534,0.23006876267586962,general,08,2008,18.892293605427515,60
presprimary08,08,RI,-0.7064942200034171,0.9037331875807293,general,08,2008,1.224389334521357,60
presprimary08,10,AR,3.3970860916815324,2.072247651717228,general,08,2008,0.2328716860938954,60
presprimary08,10,FL,-0.009065060255134663,0.14418849347377685,general,08,2008,48.099303936867265,60
presprimary08,10,IL,-0.03513141014387912,0.07081880889880125,general,08,2008,199.3897201533892,60
presprimary08,10,KY,0.9305835147655287,0.36162060706202015,general,08,2008,7.647045216850587,60
presprimary08,10,MO,-0.35141543862749625,0.26456734521971587,general,08,2008,14.286555119567135,60
presprimary08,10,MT,-0.14319484518444306,0.25222825693705453,general,08,2008,15.718551514214296,60
presprimary08,10,NV,0.25804658825613613,0.8152270662507223,general,08,2008,1.5046753961219355,60
presprimary08,10,OR,0.07441404642744599,0.12310224314705738,general,08,2008,65.9884711754982,60
presprimary08,10,PA,-0.03856820847012343,0.09255228734831035,general,08,2008,116.7416123422225,60
presprimary08,10,RI,-0.5371608295796151,0.4249733698545425,general,08,2008,5.537026049057783,60
presprimary08,12,AR,4.481190258497575,2.6756442021274953,general,08,2008,0.13968291064458568,60
presprimary08,12,FL,0.2256123661537407,0.2817559996801799,general,08,2008,12.596609165602866,60
presprimary08,12,IL,-0.19272395140474208,0.14133567359136023,general,08,2008,50.06064188586295,60
presprimary08,12,KY,0.6674710316226764,0.6509374870894183,general,08,2008,2.36005124957029,60
presprimary08,12,MO,-0.12043965935938282,0.47978549248914376,general,08,2008,4.34415963882892,60
