upstream_year,downstream_year,years_window,state,cace,se,up_num,down_num,upYear,downYear,year.x,timedistance,weights,upstream_type,downstream_type,voterfile_year,state_clean,state_upyear,state_downyear,GESTCEN,turnoutrate1819,N1819,turnoutrate1829,N1829,year.y,state.abb.x,Area,marginyear,downstream_margin,state.abb.y,battleground_PM,battleground_P,downstream_margin_b,downstream
94,10,94-10,MO,0.4483724269870671,0.1715615246323787,94,10,1994,2010,3.647887323943678,16,33.97505792597958,Mid,Mid,2013,MO,MO_1994,MO_2010,43,0.16,25,0.3838383838383838,198,1994,MO,Missouri,margin2010,0.17340000000000003,MO,0,0,0.17340000000000003,2010
94,12,94-12,FL,-0.29254362568584796,0.37584351057672905,94,12,1994,2012,5.647887323943678,18,7.0792278073601915,Mid,Pres,2013,FL,FL_1994,FL_2012,59,0.13043478260869565,115,0.2297650130548303,766,1994,FL,Florida,margin2012,0.008799999999999954,FL,1,1,0.008799999999999954,2012
94,12,94-12,IL,0.4939194507982974,0.2519017866597698,94,12,1994,2012,5.647887323943678,18,15.759321095873382,Mid,Pres,2013,IL,IL_1994,IL_2012,33,0.16666666666666666,126,0.2327790973871734,842,1994,IL,Illinois,margin2012,0.17159999999999997,IL,0,0,0.17159999999999997,2012
94,12,94-12,MO,0.2837480243205327,0.25435163279389655,94,12,1994,2012,5.647887323943678,18,15.45720405452683,Mid,Pres,2013,MO,MO_1994,MO_2012,43,0.16,25,0.3838383838383838,198,1994,MO,Missouri,margin2012,0.09560000000000002,MO,1,1,0.09560000000000002,2012
94,96,94-96,CO,-0.010891422528734538,0.10665164903852706,94,96,1994,1996,-10.352112676056322,2,87.91537851601855,Mid,Pres,2013,CO,CO_1994,CO_1996,84,0.175,40,0.23741007194244604,278,1994,CO,Colorado,margin1996,0.01519999999999996,CO,1,1,0.01519999999999996,1996
94,96,94-96,FL,-0.046522221258664245,0.10407756553185991,94,96,1994,1996,-10.352112676056322,2,92.31786448334707,Mid,Pres,2013,FL,FL_1994,FL_1996,59,0.13043478260869565,115,0.2297650130548303,766,1994,FL,Florida,margin1996,0.06299999999999997,FL,1,1,0.06299999999999997,1996
94,96,94-96,IL,0.09856716285775927,0.08221275592490129,94,96,1994,1996,-10.352112676056322,2,147.9522541739523,Mid,Pres,2013,IL,IL_1994,IL_1996,33,0.16666666666666666,126,0.2327790973871734,842,1994,IL,Illinois,margin1996,0.19219999999999998,IL,0,0,0.19219999999999998,1996
94,96,94-96,MO,0.16218221512088227,0.0852434525794344,94,96,1994,1996,-10.352112676056322,2,137.61885403424932,Mid,Pres,2013,MO,MO_1994,MO_1996,43,0.16,25,0.3838383838383838,198,1994,MO,Missouri,margin1996,0.07099999999999994,MO,1,1,0.07099999999999994,1996
94,98,94-98,CO,-0.029331322689979143,0.10206279233172981,94,98,1994,1998,-8.352112676056322,4,95.99864607918006,Mid,Mid,2013,CO,CO_1994,CO_1998,84,0.175,40,0.23741007194244604,278,1994,CO,Colorado,margin1998,0.007999999999999972,CO,1,0,0.007999999999999972,1998
94,98,94-98,FL,0.06638722257365018,0.07316258244071239,94,98,1994,1998,-8.352112676056322,4,186.81938884798242,Mid,Mid,2013,FL,FL_1994,FL_1998,59,0.13043478260869565,115,0.2297650130548303,766,1994,FL,Florida,margin1998,0.10540000000000006,FL,0,0,0.10540000000000006,1998
94,98,94-98,IL,0.16820648864998214,0.07250663853801584,94,98,1994,1998,-8.352112676056322,4,190.2148666952207,Mid,Mid,2013,IL,IL_1994,IL_1998,33,0.16666666666666666,126,0.2327790973871734,842,1994,IL,Illinois,margin1998,0.036200000000000045,IL,1,0,0.036200000000000045,1998
94,98,94-98,MO,0.05168689316890578,0.060834936852513455,94,98,1994,1998,-8.352112676056322,4,270.20530839737233,Mid,Mid,2013,MO,MO_1994,MO_1998,43,0.16,25,0.3838383838383838,198,1994,MO,Missouri,margin1998,0.09239999999999995,MO,1,0,0.09239999999999995,1998
96,00,96-00,AR,0.24610220525228657,0.09618705913199592,96,0,1996,2000,-6.352112676056322,4,108.08531852946746,Pres,Pres,2013,AR,AR_1996,AR_2000,71,0.20754716981132076,53,0.3466135458167331,251,1996,AR,Arkansas,margin2000,0.055999999999999946,AR,1,1,0.055999999999999946,2000
96,00,96-00,CO,0.15807526578262343,0.057261290789727304,96,0,1996,2000,-6.352112676056322,4,304.984475074477,Pres,Pres,2013,CO,CO_1996,CO_2000,84,0.35,40,0.3888888888888889,270,1996,CO,Colorado,margin2000,0.08980000000000005,CO,1,1,0.08980000000000005,2000
96,00,96-00,FL,0.1888433479641633,0.039062886821879715,96,0,1996,2000,-6.352112676056322,4,655.3470206043368,Pres,Pres,2013,FL,FL_1996,FL_2000,59,0.23423423423423423,111,0.31378299120234604,682,1996,FL,Florida,margin2000,0,FL,1,1,0,2000
96,00,96-00,IL,0.14364078472787445,0.04281745949749313,96,0,1996,2000,-6.352112676056322,4,545.4540978392042,Pres,Pres,2013,IL,IL_1996,IL_2000,33,0.3488372093023256,129,0.4005305039787798,754,1996,IL,Illinois,margin2000,0.12359999999999999,IL,0,0,0.12359999999999999,2000
96,00,96-00,MI,0.3160862959845112,0.07320035359333041,96,0,1996,2000,-6.352112676056322,4,186.6266421530287,Pres,Pres,2013,MI,MI_1996,MI_2000,34,0.30708661417322836,127,0.41025641025641024,702,1996,MI,Michigan,margin2000,0.05260000000000005,MI,1,1,0.05260000000000005,2000
96,00,96-00,MO,0.20863852809680966,0.06275752108220042,96,0,1996,2000,-6.352112676056322,4,253.9033545051047,Pres,Pres,2013,MO,MO_1996,MO_2000,43,0.21951219512195122,41,0.4297520661157025,242,1996,MO,Missouri,margin2000,0.034200000000000015,MO,1,1,0.034200000000000015,2000
96,02,96-02,AR,0.20248907667104288,0.0925329098649645,96,2,1996,2002,-4.352112676056322,6,116.79051160441125,Pres,Mid,2013,AR,AR_1996,AR_2002,71,0.20754716981132076,53,0.3466135458167331,251,1996,AR,Arkansas,margin2002,0.06060000000000002,AR,1,0,0.06060000000000002,2002
96,02,96-02,CO,0.09987593450422262,0.05228163421427605,96,2,1996,2002,-4.352112676056322,6,365.848847698029,Pres,Mid,2013,CO,CO_1996,CO_2002,84,0.35,40,0.3888888888888889,270,1996,CO,Colorado,margin2002,0.30080000000000007,CO,0,0,0.30080000000000007,2002
96,02,96-02,FL,0.05576685647902913,0.03202269394451141,96,2,1996,2002,-4.352112676056322,6,975.1788436288363,Pres,Mid,2013,FL,FL_1996,FL_2002,59,0.23423423423423423,111,0.31378299120234604,682,1996,FL,Florida,margin2002,0.12959999999999994,FL,0,0,0.12959999999999994,2002
96,02,96-02,IL,0.10819417765028806,0.0326856896174589,96,2,1996,2002,-4.352112676056322,6,936.0190665215055,Pres,Mid,2013,IL,IL_1996,IL_2002,33,0.3488372093023256,129,0.4005305039787798,754,1996,IL,Illinois,margin2002,0.07319999999999993,IL,1,0,0.07319999999999993,2002
96,02,96-02,MI,0.1912568761014492,0.04551059010725054,96,2,1996,2002,-4.352112676056322,6,482.8086768491337,Pres,Mid,2013,MI,MI_1996,MI_2002,34,0.30708661417322836,127,0.41025641025641024,702,1996,MI,Michigan,margin2002,0.040600000000000025,MI,1,0,0.040600000000000025,2002
96,02,96-02,MO,0.15057068489936998,0.04933786987592321,96,2,1996,2002,-4.352112676056322,6,410.80830000397873,Pres,Mid,2013,MO,MO_1996,MO_2002,43,0.21951219512195122,41,0.4297520661157025,242,1996,MO,Missouri,margin2002,NA,MO,0,0,1,2002
96,04,96-04,AR,0.07143539094444362,0.1525438405361018,96,4,1996,2004,-2.352112676056322,8,42.97448169790411,Pres,Pres,2013,AR,AR_1996,AR_2004,71,0.20754716981132076,53,0.3466135458167331,251,1996,AR,Arkansas,margin2004,0.09879999999999996,AR,1,1,0.09879999999999996,2004
96,04,96-04,CO,0.25740288121060795,0.10985142330970371,96,4,1996,2004,-2.352112676056322,8,82.8683369744711,Pres,Pres,2013,CO,CO_1996,CO_2004,84,0.35,40,0.3888888888888889,270,1996,CO,Colorado,margin2004,0.04739999999999995,CO,1,1,0.04739999999999995,2004
96,04,96-04,FL,0.08376230788329074,0.06403416155205886,96,4,1996,2004,-2.352112676056322,8,243.88020157106885,Pres,Pres,2013,FL,FL_1996,FL_2004,59,0.23423423423423423,111,0.31378299120234604,682,1996,FL,Florida,margin2004,0.05040000000000006,FL,1,1,0.05040000000000006,2004
96,04,96-04,IL,0.26809951471113685,0.06459781396069907,96,4,1996,2004,-2.352112676056322,8,239.64278452559623,Pres,Pres,2013,IL,IL_1996,IL_2004,33,0.3488372093023256,129,0.4005305039787798,754,1996,IL,Illinois,margin2004,0.10420000000000001,IL,0,0,0.10420000000000001,2004
96,04,96-04,MO,0.2102104188135437,0.09800783618797886,96,4,1996,2004,-2.352112676056322,8,104.10663233815477,Pres,Pres,2013,MO,MO_1996,MO_2004,43,0.21951219512195122,41,0.4297520661157025,242,1996,MO,Missouri,margin2004,0.07239999999999995,MO,1,1,0.07239999999999995,2004
96,06,96-06,AR,0.1616123442337512,0.1160906361316954,96,6,1996,2006,-0.352112676056322,10,74.20029263321705,Pres,Mid,2013,AR,AR_1996,AR_2006,71,0.20754716981132076,53,0.3466135458167331,251,1996,AR,Arkansas,margin2006,0.15519999999999995,AR,0,0,0.15519999999999995,2006
96,06,96-06,CO,0.18872501847755455,0.08721393009556112,96,6,1996,2006,-0.352112676056322,10,131.47049108583596,Pres,Mid,2013,CO,CO_1996,CO_2006,84,0.35,40,0.3888888888888889,270,1996,CO,Colorado,margin2006,0.17319999999999994,CO,0,0,0.17319999999999994,2006
96,06,96-06,FL,0.18892637250204064,0.0655480041210031,96,6,1996,2006,-0.352112676056322,10,232.74537267322265,Pres,Mid,2013,FL,FL_1996,FL_2006,59,0.23423423423423423,111,0.31378299120234604,682,1996,FL,Florida,margin2006,0.07280000000000002,FL,1,0,0.07280000000000002,2006
96,06,96-06,IL,0.1522893215090869,0.04234178096650568,96,6,1996,2006,-0.352112676056322,10,557.7784839633899,Pres,Mid,2013,IL,IL_1996,IL_2006,33,0.3488372093023256,129,0.4005305039787798,754,1996,IL,Illinois,margin2006,0.11819999999999993,IL,0,0,0.11819999999999993,2006
96,06,96-06,MO,0.23438790181481187,0.08247820330876654,96,6,1996,2006,-0.352112676056322,10,147.00144927358676,Pres,Mid,2013,MO,MO_1996,MO_2006,43,0.21951219512195122,41,0.4297520661157025,242,1996,MO,Missouri,margin2006,0.023400000000000035,MO,1,0,0.023400000000000035,2006
96,08,96-08,AR,-0.0876146374632039,0.18778327412986157,96,8,1996,2008,1.647887323943678,12,28.358691357063222,Pres,Pres,2013,AR,AR_1996,AR_2008,71,0.20754716981132076,53,0.3466135458167331,251,1996,AR,Arkansas,margin2008,0.20340000000000003,AR,0,0,0.20340000000000003,2008
96,08,96-08,CO,0.10456328752567384,0.14553487166348308,96,8,1996,2008,1.647887323943678,12,47.21346402080162,Pres,Pres,2013,CO,CO_1996,CO_2008,84,0.35,40,0.3888888888888889,270,1996,CO,Colorado,margin2008,0.09099999999999994,CO,1,1,0.09099999999999994,2008
96,08,96-08,FL,0.049801743037731834,0.08637683508898464,96,8,1996,2008,1.647887323943678,12,134.0310518103126,Pres,Pres,2013,FL,FL_1996,FL_2008,59,0.23423423423423423,111,0.31378299120234604,682,1996,FL,Florida,margin2008,0.028400000000000033,FL,1,1,0.028400000000000033,2008
96,08,96-08,IL,0.4192435685794633,0.08847437048319697,96,8,1996,2008,1.647887323943678,12,127.75121450667129,Pres,Pres,2013,IL,IL_1996,IL_2008,33,0.3488372093023256,129,0.4005305039787798,754,1996,IL,Illinois,margin2008,0.25459999999999994,IL,0,0,0.25459999999999994,2008
96,08,96-08,MO,0.3287708150504471,0.12024700046171326,96,8,1996,2008,1.647887323943678,12,69.15944452089143,Pres,Pres,2013,MO,MO_1996,MO_2008,43,0.21951219512195122,41,0.4297520661157025,242,1996,MO,Missouri,margin2008,0.0014000000000000056,MO,1,1,0.0014000000000000056,2008
96,10,96-10,AR,0.0847082301698402,0.1324487125558656,96,10,1996,2010,3.647887323943678,14,57.003893189805034,Pres,Mid,2013,AR,AR_1996,AR_2010,71,0.20754716981132076,53,0.3466135458167331,251,1996,AR,Arkansas,margin2010,0.31400000000000006,AR,0,0,0.31400000000000006,2010
96,10,96-10,FL,0.11878282283739361,0.05340970569849763,96,10,1996,2010,3.647887323943678,14,350.5577963547053,Pres,Mid,2013,FL,FL_1996,FL_2010,59,0.23423423423423423,111,0.31378299120234604,682,1996,FL,Florida,margin2010,0.011800000000000067,FL,1,0,0.011800000000000067,2010
96,10,96-10,IL,0.23384395770193697,0.05751385468521855,96,10,1996,2010,3.647887323943678,14,302.31176469466135,Pres,Mid,2013,IL,IL_1996,IL_2010,33,0.3488372093023256,129,0.4005305039787798,754,1996,IL,Illinois,margin2010,0.009200000000000017,IL,1,0,0.009200000000000017,2010
96,10,96-10,MO,0.3111274822307256,0.08179296701033344,96,10,1996,2010,3.647887323943678,14,149.47483245507456,Pres,Mid,2013,MO,MO_1996,MO_2010,43,0.21951219512195122,41,0.4297520661157025,242,1996,MO,Missouri,margin2010,0.17340000000000003,MO,0,0,0.17340000000000003,2010
96,12,96-12,AR,0.009223393193100438,0.18528031750069301,96,12,1996,2012,5.647887323943678,16,29.130063240537634,Pres,Pres,2013,AR,AR_1996,AR_2012,71,0.20754716981132076,53,0.3466135458167331,251,1996,AR,Arkansas,margin2012,0.24299999999999997,AR,0,0,0.24299999999999997,2012
96,12,96-12,FL,0.1754185568793224,0.09389104095931973,96,12,1996,2012,5.647887323943678,16,113.43620580667714,Pres,Pres,2013,FL,FL_1996,FL_2012,59,0.23423423423423423,111,0.31378299120234604,682,1996,FL,Florida,margin2012,0.008799999999999954,FL,1,1,0.008799999999999954,2012
96,12,96-12,IL,0.41370114099268795,0.08784346537361407,96,12,1996,2012,5.647887323943678,16,129.59286158633637,Pres,Pres,2013,IL,IL_1996,IL_2012,33,0.3488372093023256,129,0.4005305039787798,754,1996,IL,Illinois,margin2012,0.17159999999999997,IL,0,0,0.17159999999999997,2012
96,12,96-12,MO,0.24484748271910148,0.1285680522706511,96,12,1996,2012,5.647887323943678,16,60.49700443562386,Pres,Pres,2013,MO,MO_1996,MO_2012,43,0.21951219512195122,41,0.4297520661157025,242,1996,MO,Missouri,margin2012,0.09560000000000002,MO,1,1,0.09560000000000002,2012
96,98,96-98,AR,0.17850384417975043,0.05767582203742277,96,98,1996,1998,-8.352112676056322,2,300.6162228818227,Pres,Mid,2013,AR,AR_1996,AR_1998,71,0.20754716981132076,53,0.3466135458167331,251,1996,AR,Arkansas,margin1998,0.21540000000000006,AR,0,0,0.21540000000000006,1998
96,98,96-98,CO,0.036596364605421206,0.03924180587721514,96,98,1996,1998,-8.352112676056322,2,649.3846667739448,Pres,Mid,2013,CO,CO_1996,CO_1998,84,0.35,40,0.3888888888888889,270,1996,CO,Colorado,margin1998,0.007999999999999972,CO,1,0,0.007999999999999972,1998
96,98,96-98,FL,0.10168118314274743,0.018642923278257298,96,98,1996,1998,-8.352112676056322,2,2877.212744825387,Pres,Mid,2013,FL,FL_1996,FL_1998,59,0.23423423423423423,111,0.31378299120234604,682,1996,FL,Florida,margin1998,0.10540000000000006,FL,0,0,0.10540000000000006,1998
96,98,96-98,IL,0.15861768036080165,0.022710602758683557,96,98,1996,1998,-8.352112676056322,2,1938.843156918272,Pres,Mid,2013,IL,IL_1996,IL_1998,33,0.3488372093023256,129,0.4005305039787798,754,1996,IL,Illinois,margin1998,0.036200000000000045,IL,1,0,0.036200000000000045,1998
96,98,96-98,MI,0.465204739762601,0.04315735394338057,96,98,1996,1998,-8.352112676056322,2,536.89626301154,Pres,Mid,2013,MI,MI_1996,MI_1998,34,0.30708661417322836,127,0.41025641025641024,702,1996,MI,Michigan,margin1998,0.24439999999999998,MI,0,0,0.24439999999999998,1998
96,98,96-98,MO,0.09800761988250692,0.026801604514601896,96,98,1996,1998,-8.352112676056322,2,1392.1255720326212,Pres,Mid,2013,MO,MO_1996,MO_1998,43,0.21951219512195122,41,0.4297520661157025,242,1996,MO,Missouri,margin1998,0.09239999999999995,MO,1,0,0.09239999999999995,1998
98,00,98-00,AR,1.1218462323584346,0.21120487941842392,98,0,1998,2000,-6.352112676056322,2,22.417754313988972,Mid,Pres,2013,AR,AR_1998,AR_2000,71,0.15151515151515152,33,0.17272727272727273,220,1998,AR,Arkansas,margin2000,0.055999999999999946,AR,1,1,0.055999999999999946,2000
98,00,98-00,CO,0.07437904502462961,0.06621699623662809,98,0,1998,2000,-6.352112676056322,2,228.06626359074312,Mid,Pres,2013,CO,CO_1998,CO_2000,84,0.21052631578947367,38,0.29213483146067415,267,1998,CO,Colorado,margin2000,0.08980000000000005,CO,1,1,0.08980000000000005,2000
98,00,98-00,FL,0.22000805038978247,0.11943489709099425,98,0,1998,2000,-6.352112676056322,2,70.10314801804473,Mid,Pres,2013,FL,FL_1998,FL_2000,59,0.06722689075630252,119,0.1643835616438356,657,1998,FL,Florida,margin2000,0,FL,1,1,0,2000
98,00,98-00,IL,0.33709766463976437,0.09153172866646668,98,0,1998,2000,-6.352112676056322,2,119.35941208150241,Mid,Pres,2013,IL,IL_1998,IL_2000,33,0.10416666666666667,96,0.24279210925644917,659,1998,IL,Illinois,margin2000,0.12359999999999999,IL,0,0,0.12359999999999999,2000
98,00,98-00,MI,0.22700414357710325,0.05759630017651359,98,0,1998,2000,-6.352112676056322,2,301.4469034746308,Mid,Pres,2013,MI,MI_1998,MI_2000,34,0.13953488372093023,129,0.3014354066985646,627,1998,MI,Michigan,margin2000,0.05260000000000005,MI,1,1,0.05260000000000005,2000
98,00,98-00,MO,0.2598110715403301,0.17665597197548707,98,0,1998,2000,-6.352112676056322,2,32.04375132336385,Mid,Pres,2013,MO,MO_1998,MO_2000,43,0.20512820512820512,39,0.23076923076923078,208,1998,MO,Missouri,margin2000,0.034200000000000015,MO,1,1,0.034200000000000015,2000
98,02,98-02,AR,0.4663027999535283,0.19709189784642028,98,2,1998,2002,-4.352112676056322,4,25.74319563408314,Mid,Mid,2013,AR,AR_1998,AR_2002,71,0.15151515151515152,33,0.17272727272727273,220,1998,AR,Arkansas,margin2002,0.06060000000000002,AR,1,0,0.06060000000000002,2002
98,02,98-02,CO,0.10643668911633544,0.05324239139982309,98,2,1998,2002,-4.352112676056322,4,352.76451507605617,Mid,Mid,2013,CO,CO_1998,CO_2002,84,0.21052631578947367,38,0.29213483146067415,267,1998,CO,Colorado,margin2002,0.30080000000000007,CO,0,0,0.30080000000000007,2002
98,02,98-02,FL,0.3347450053436602,0.09752068454790341,98,2,1998,2002,-4.352112676056322,4,105.149331920068,Mid,Mid,2013,FL,FL_1998,FL_2002,59,0.06722689075630252,119,0.1643835616438356,657,1998,FL,Florida,margin2002,0.12959999999999994,FL,0,0,0.12959999999999994,2002
98,02,98-02,IL,0.3270814527634416,0.0662727561151486,98,2,1998,2002,-4.352112676056322,4,227.68264902356404,Mid,Mid,2013,IL,IL_1998,IL_2002,33,0.10416666666666667,96,0.24279210925644917,659,1998,IL,Illinois,margin2002,0.07319999999999993,IL,1,0,0.07319999999999993,2002
98,02,98-02,MI,0.18498932309916905,0.038494636743728244,98,2,1998,2002,-4.352112676056322,4,674.8380293096166,Mid,Mid,2013,MI,MI_1998,MI_2002,34,0.13953488372093023,129,0.3014354066985646,627,1998,MI,Michigan,margin2002,0.040600000000000025,MI,1,0,0.040600000000000025,2002
98,02,98-02,MO,0.3872317850782444,0.12287535622416917,98,2,1998,2002,-4.352112676056322,4,66.23238898473586,Mid,Mid,2013,MO,MO_1998,MO_2002,43,0.20512820512820512,39,0.23076923076923078,208,1998,MO,Missouri,margin2002,NA,MO,0,0,1,2002
98,04,98-04,AR,1.0508823057109817,0.33332237836387935,98,4,1998,2004,-2.352112676056322,6,9.000591597514553,Mid,Pres,2013,AR,AR_1998,AR_2004,71,0.15151515151515152,33,0.17272727272727273,220,1998,AR,Arkansas,margin2004,0.09879999999999996,AR,1,1,0.09879999999999996,2004
98,04,98-04,CO,0.3962396141277921,0.12030037876406496,98,4,1998,2004,-2.352112676056322,6,69.09808486803239,Mid,Pres,2013,CO,CO_1998,CO_2004,84,0.21052631578947367,38,0.29213483146067415,267,1998,CO,Colorado,margin2004,0.04739999999999995,CO,1,1,0.04739999999999995,2004
98,04,98-04,FL,0.44878204407078065,0.20080755370893544,98,4,1998,2004,-2.352112676056322,6,24.799327790937095,Mid,Pres,2013,FL,FL_1998,FL_2004,59,0.06722689075630252,119,0.1643835616438356,657,1998,FL,Florida,margin2004,0.05040000000000006,FL,1,1,0.05040000000000006,2004
98,04,98-04,IL,0.6219786209928188,0.13571634826540993,98,4,1998,2004,-2.352112676056322,6,54.29197856501916,Mid,Pres,2013,IL,IL_1998,IL_2004,33,0.10416666666666667,96,0.24279210925644917,659,1998,IL,Illinois,margin2004,0.10420000000000001,IL,0,0,0.10420000000000001,2004
98,04,98-04,MO,0.6325826036332711,0.24012337044659351,98,4,1998,2004,-2.352112676056322,6,17.343276130630596,Mid,Pres,2013,MO,MO_1998,MO_2004,43,0.20512820512820512,39,0.23076923076923078,208,1998,MO,Missouri,margin2004,0.07239999999999995,MO,1,1,0.07239999999999995,2004
98,06,98-06,AR,0.8471017105593568,0.2480085773689382,98,6,1998,2006,-0.352112676056322,8,16.257980477014442,Mid,Mid,2013,AR,AR_1998,AR_2006,71,0.15151515151515152,33,0.17272727272727273,220,1998,AR,Arkansas,margin2006,0.15519999999999995,AR,0,0,0.15519999999999995,2006
98,06,98-06,CO,0.3268229636845384,0.08349297934107146,98,6,1998,2006,-0.352112676056322,8,143.44984484289634,Mid,Mid,2013,CO,CO_1998,CO_2006,84,0.21052631578947367,38,0.29213483146067415,267,1998,CO,Colorado,margin2006,0.17319999999999994,CO,0,0,0.17319999999999994,2006
98,06,98-06,FL,0.4048063201564506,0.23152525821737785,98,6,1998,2006,-0.352112676056322,8,18.655343303679285,Mid,Mid,2013,FL,FL_1998,FL_2006,59,0.06722689075630252,119,0.1643835616438356,657,1998,FL,Florida,margin2006,0.07280000000000002,FL,1,0,0.07280000000000002,2006
98,06,98-06,IL,0.6089226829614831,0.09055001784577073,98,6,1998,2006,-0.352112676056322,8,121.96154561149721,Mid,Mid,2013,IL,IL_1998,IL_2006,33,0.10416666666666667,96,0.24279210925644917,659,1998,IL,Illinois,margin2006,0.11819999999999993,IL,0,0,0.11819999999999993,2006
98,06,98-06,MO,0.37062591017364643,0.20374301201191244,98,6,1998,2006,-0.352112676056322,8,24.089875503682318,Mid,Mid,2013,MO,MO_1998,MO_2006,43,0.20512820512820512,39,0.23076923076923078,208,1998,MO,Missouri,margin2006,0.023400000000000035,MO,1,0,0.023400000000000035,2006
98,08,98-08,AR,1.1846008904424226,0.43726206778618537,98,8,1998,2008,1.647887323943678,10,5.230177060918795,Mid,Pres,2013,AR,AR_1998,AR_2008,71,0.15151515151515152,33,0.17272727272727273,220,1998,AR,Arkansas,margin2008,0.20340000000000003,AR,0,0,0.20340000000000003,2008
98,08,98-08,CO,0.5111198695004506,0.15502206198005222,98,8,1998,2008,1.647887323943678,10,41.611462645418364,Mid,Pres,2013,CO,CO_1998,CO_2008,84,0.21052631578947367,38,0.29213483146067415,267,1998,CO,Colorado,margin2008,0.09099999999999994,CO,1,1,0.09099999999999994,2008
98,08,98-08,FL,0.912137814401786,0.27654247081477185,98,8,1998,2008,1.647887323943678,10,13.076042467888275,Mid,Pres,2013,FL,FL_1998,FL_2008,59,0.06722689075630252,119,0.1643835616438356,657,1998,FL,Florida,margin2008,0.028400000000000033,FL,1,1,0.028400000000000033,2008
98,08,98-08,IL,0.8588712729188849,0.18125212531961382,98,8,1998,2008,1.647887323943678,10,30.43923857837351,Mid,Pres,2013,IL,IL_1998,IL_2008,33,0.10416666666666667,96,0.24279210925644917,659,1998,IL,Illinois,margin2008,0.25459999999999994,IL,0,0,0.25459999999999994,2008
98,08,98-08,MO,0.8150143697298093,0.2942928606599974,98,8,1998,2008,1.647887323943678,10,11.546239107047072,Mid,Pres,2013,MO,MO_1998,MO_2008,43,0.20512820512820512,39,0.23076923076923078,208,1998,MO,Missouri,margin2008,0.0014000000000000056,MO,1,1,0.0014000000000000056,2008
98,10,98-10,AR,0.5641935088367438,0.2968753459157628,98,10,1998,2010,3.647887323943678,12,11.346233946760975,Mid,Mid,2013,AR,AR_1998,AR_2010,71,0.15151515151515152,33,0.17272727272727273,220,1998,AR,Arkansas,margin2010,0.31400000000000006,AR,0,0,0.31400000000000006,2010
98,10,98-10,FL,0.4825524425055972,0.17172537370353722,98,10,1998,2010,3.647887323943678,12,33.91025531894457,Mid,Mid,2013,FL,FL_1998,FL_2010,59,0.06722689075630252,119,0.1643835616438356,657,1998,FL,Florida,margin2010,0.011800000000000067,FL,1,0,0.011800000000000067,2010
98,10,98-10,IL,0.866863966984945,0.126367053479078,98,10,1998,2010,3.647887323943678,12,62.62277114052874,Mid,Mid,2013,IL,IL_1998,IL_2010,33,0.10416666666666667,96,0.24279210925644917,659,1998,IL,Illinois,margin2010,0.009200000000000017,IL,1,0,0.009200000000000017,2010
98,10,98-10,MO,0.6102332123671491,0.19920191867209674,98,10,1998,2010,3.647887323943678,12,25.20072096877078,Mid,Mid,2013,MO,MO_1998,MO_2010,43,0.20512820512820512,39,0.23076923076923078,208,1998,MO,Missouri,margin2010,0.17340000000000003,MO,0,0,0.17340000000000003,2010
98,12,98-12,AR,1.2043081681638639,0.45103623975383605,98,12,1998,2012,5.647887323943678,14,4.915606663318251,Mid,Pres,2013,AR,AR_1998,AR_2012,71,0.15151515151515152,33,0.17272727272727273,220,1998,AR,Arkansas,margin2012,0.24299999999999997,AR,0,0,0.24299999999999997,2012
98,12,98-12,FL,1.087753552066546,0.31110746608348877,98,12,1998,2012,5.647887323943678,14,10.331874751442795,Mid,Pres,2013,FL,FL_1998,FL_2012,59,0.06722689075630252,119,0.1643835616438356,657,1998,FL,Florida,margin2012,0.008799999999999954,FL,1,1,0.008799999999999954,2012
98,12,98-12,IL,0.9679782143530963,0.20352238951729412,98,12,1998,2012,5.647887323943678,14,24.14213166184679,Mid,Pres,2013,IL,IL_1998,IL_2012,33,0.10416666666666667,96,0.24279210925644917,659,1998,IL,Illinois,margin2012,0.17159999999999997,IL,0,0,0.17159999999999997,2012
98,12,98-12,MO,0.8299396090207035,0.3021153013797894,98,12,1998,2012,5.647887323943678,14,10.956063898269345,Mid,Pres,2013,MO,MO_1998,MO_2012,43,0.20512820512820512,39,0.23076923076923078,208,1998,MO,Missouri,margin2012,0.09560000000000002,MO,1,1,0.09560000000000002,2012
