up_label,down_label,state,cace,se,up_primary,down_primary,upyear_char,downyear_char,upyear,downyear,weights
04,primary10,FL,0.00811411712281117,0.004420408305634395,general,primary,04,10,2004,2009.5,51177.04755822809
04,primary10,IL,0.016721977955855744,0.0061700723355519235,general,primary,04,10,2004,2009.5,26267.545237914866
04,primary10,MO,0.016777573297379406,0.00635903882356803,general,primary,04,10,2004,2009.5,24729.59745640934
04,primary10,MT,0.04360731229648244,0.02285884374879641,general,primary,04,10,2004,2009.5,1913.7776656624621
04,primary10,NJ,0.005553047293172437,0.0033272429269972864,general,primary,04,10,2004,2009.5,90329.78550413375
04,primary10,NV,0.0095367531695524,0.010666306604863894,general,primary,04,10,2004,2009.5,8789.655893612122
04,primary10,OK,0.02644744321923417,0.01191431482186767,general,primary,04,10,2004,2009.5,7044.689511527525
04,primary10,PA,0.03243637458335304,0.008419913054598802,general,primary,04,10,2004,2009.5,14105.379856158925
06,08,AR,0.3299627612087519,0.11656447358056858,general,general,06,08,2006,2008,73.59826672533916
06,08,CO,0.08801329657866112,0.0787577677722887,general,general,06,08,2006,2008,161.2178789503794
06,08,CT,0.2307898127077814,0.09169883110603338,general,general,06,08,2006,2008,118.92479201869126
06,08,FL,0.02365366910477394,0.03837214283380537,general,general,06,08,2006,2008,679.15342503619
06,08,IA,0.2276631160111952,0.06713838794706316,general,general,06,08,2006,2008,221.84936068548964
06,08,IL,0.23799227978521842,0.06679462739835029,general,general,06,08,2006,2008,224.1387455056137
06,08,MO,0.1292207235002773,0.04536263533159593,general,general,06,08,2006,2008,485.96327063626046
06,08,MT,0.1880579858028027,0.05932544886880104,general,general,06,08,2006,2008,284.13055147906965
06,08,NJ,0.28137546443398376,0.09178180498256333,general,general,06,08,2006,2008,118.70986509139999
06,08,NV,0.5669414780583004,0.12880721206075202,general,general,06,08,2006,2008,60.27256018794941
06,08,NY,0.1562873555993812,0.06474223608749927,general,general,06,08,2006,2008,238.57482270290944
06,08,OK,0.22879424899912268,0.1155490283358551,general,general,06,08,2006,2008,74.89751427080691
06,08,OR,0.2579331838835608,0.05951194031278187,general,general,06,08,2006,2008,282.35259253741924
06,08,PA,0.22635484054690563,0.10154310514543158,general,general,06,08,2006,2008,96.98378298766661
06,10,AR,0.21176893475776148,0.06499176310035433,general,general,06,10,2006,2010,236.74638846134968
06,10,CT,0.209055983464189,0.04570478443090635,general,general,06,10,2006,2010,478.71459695378144
06,10,FL,0.0508769241861351,0.01857507347754585,general,general,06,10,2006,2010,2898.270519035516
06,10,IA,0.0965039243796704,0.04467155976423959,general,general,06,10,2006,2010,501.1154198416456
06,10,IL,0.1830167552522255,0.0357210891784805,general,general,06,10,2006,2010,783.7013860382956
06,10,MO,0.05965054278543587,0.022559032438747743,general,general,06,10,2006,2010,1964.984199395207
06,10,MT,0.08629496870787023,0.039288665134126134,general,general,06,10,2006,2010,647.8365593888491
06,10,NJ,0.2589046147885208,0.037603099252664494,general,general,06,10,2006,2010,707.2170428610408
06,10,NV,0.16790470171421457,0.07804501406725033,general,general,06,10,2006,2010,164.1760012367295
06,10,NY,0.18288087544177456,0.024661879075400135,general,general,06,10,2006,2010,1644.17360574789
06,10,OK,0.10689551531592963,0.06704090353594472,general,general,06,10,2006,2010,222.49501362224808
06,10,OR,0.20304593208115185,0.03991079142792908,general,general,06,10,2006,2010,627.7971216663295
06,10,PA,0.07251160422711808,0.040502807962496355,general,general,06,10,2006,2010,609.5786310653743
06,12,AR,0.19775021319042727,0.12697043096662675,general,general,06,12,2006,2012,62.029004696177914
06,12,CT,0.17575740916724222,0.08023782983724022,general,general,06,12,2006,2012,155.32510363788595
06,12,FL,0.06045824053374205,0.04253900841177614,general,general,06,12,2006,2012,552.618316546952
06,12,IA,0.2577040318184861,0.0775476858184678,general,general,06,12,2006,2012,166.288538287207
06,12,IL,0.30850118674329186,0.07518552146138958,general,general,06,12,2006,2012,176.90152125405544
06,12,MO,0.1318614636124294,0.044117956856685916,general,general,06,12,2006,2012,513.7705622714489
06,12,MT,0.16591425885054295,0.059877946489724686,general,general,06,12,2006,2012,278.91136064321154
06,12,NJ,0.2683597961136611,0.08950880374322913,general,general,06,12,2006,2012,124.81549231689917
06,12,NV,0.5430825455149715,0.13144520146465155,general,general,06,12,2006,2012,57.8776017611076
06,12,NY,0.12729878191910055,0.06133630787557437,general,general,06,12,2006,2012,265.80597530770166
06,12,OK,0.241011097809268,0.12022535863764469,general,general,06,12,2006,2012,69.18434561101238
06,12,OR,0.27536980030190666,0.07116417893408548,general,general,06,12,2006,2012,197.45908218065279
06,12,PA,0.253303149315922,0.10476463427012127,general,general,06,12,2006,2012,91.11095473558908
06,presprimary08,AR,0.11898408027557758,0.032588246965096365,general,primary,06,08,2006,2007.5,941.6250472384612
06,presprimary08,FL,0.05774977824461799,0.013020874652810417,general,primary,06,08,2006,2007.5,5898.202565985416
06,presprimary08,IL,0.349684836812417,0.03169997673521802,general,primary,06,08,2006,2007.5,995.1352564073723
06,presprimary08,MO,0.13319865385274127,0.0167811932222812,general,primary,06,08,2006,2007.5,3551.0298584208053
06,presprimary08,MT,0.1317876528967656,0.033655590328508345,general,primary,06,08,2006,2007.5,882.847262657757
06,presprimary08,NV,0.0319522127195716,0.029515040148658044,general,primary,06,08,2006,2007.5,1147.9242840237212
06,presprimary08,OR,0.149378201432558,0.03302520729803224,general,primary,06,08,2006,2007.5,916.8723908370813
06,presprimary08,PA,0.17377236772441756,0.04568641431319639,general,primary,06,08,2006,2007.5,479.09964846779076
06,presprimary12,AR,0.011471820403981368,0.037368229277365626,general,primary,06,12,2006,2011.5,716.1351028421877
06,presprimary12,CT,0.004220751539733282,0.008051235158094866,general,primary,06,12,2006,2011.5,15426.769014109223
06,presprimary12,FL,0.009129216721346249,0.008145023439013174,general,primary,06,12,2006,2011.5,15073.542270244208
06,presprimary12,IL,0.04367021156671293,0.020437605945614064,general,primary,06,12,2006,2011.5,2394.0871594460855
06,presprimary12,MO,0.0034248512688307233,0.006781069855317653,general,primary,06,12,2006,2011.5,21747.21076095037
06,presprimary12,MT,0.04352209397013234,0.030229475362095616,general,primary,06,12,2006,2011.5,1094.305998980567
06,presprimary12,NJ,0.03854274994834036,0.01972984283075821,general,primary,06,12,2006,2011.5,2568.932828862829
06,presprimary12,NV,0.05855484476574557,0.02522370443862876,general,primary,06,12,2006,2011.5,1571.7456325616886
06,presprimary12,OR,0.08409649523152914,0.02442743047782676,general,primary,06,12,2006,2011.5,1675.8858270277804
06,presprimary12,PA,-0.004391609011378267,0.01735107911165336,general,primary,06,12,2006,2011.5,3321.597615892966
06,primary10,AR,0.09445999582922794,0.04688639868503125,general,primary,06,10,2006,2009.5,454.88985131036276
06,primary10,CT,0.032634254743046424,0.017906674098821566,general,primary,06,10,2006,2009.5,3118.67515835668
06,primary10,FL,0.018787099681261646,0.008512145744983348,general,primary,06,10,2006,2009.5,13801.360434091208
06,primary10,IL,0.054404051858350434,0.015413862588946534,general,primary,06,10,2006,2009.5,4208.981665401921
06,primary10,MO,0.026979330331070833,0.013781722967051671,general,primary,06,10,2006,2009.5,5264.934451528982
06,primary10,MT,0.05765750445830602,0.026664181998265875,general,primary,06,10,2006,2009.5,1406.512091500416
06,primary10,NJ,0.004494023210532289,0.015577261849908791,general,primary,06,10,2006,2009.5,4121.143710635536
06,primary10,NV,0.055331258679568986,0.03816858120425062,general,primary,06,10,2006,2009.5,686.4168983743975
06,primary10,OK,0.05009218026985652,0.03539015907278203,general,primary,06,10,2006,2009.5,798.4265508903057
06,primary10,OR,0.08387884708703681,0.023209003119403458,general,primary,06,10,2006,2009.5,1856.4661128265664
06,primary10,PA,0.029286087223297265,0.01853943971049447,general,primary,06,10,2006,2009.5,2909.422479326364
08,10,AR,0.1062013135906412,0.01521162010281182,general,general,08,10,2008,2010,4321.6446961969295
08,10,CT,0.08323841425040651,0.008982907228782346,general,general,08,10,2008,2010,12392.706690318768
08,10,FL,0.08165206271337826,0.005357167282340886,general,general,08,10,2008,2010,34844.1267091673
08,10,IA,0.037922887869955416,0.0189694261710057,general,general,08,10,2008,2010,2779.0196193064266
08,10,IL,0.0956709294820473,0.006002056585659916,general,general,08,10,2008,2010,27758.745104103607
08,10,KY,0.1167353628022306,0.01178808964237303,general,general,08,10,2008,2010,7196.3643003264915
08,10,MO,0.09035277215719369,0.008736562048879475,general,general,08,10,2008,2010,13101.435061963899
08,10,MT,0.12159293906524908,0.017302116660202673,general,general,08,10,2008,2010,3340.4234832436705
08,10,NJ,0.08549061009050193,0.005090479717242183,general,general,08,10,2008,2010,38590.69297398717
08,10,NV,0.1693744921214285,0.015071944085025858,general,general,08,10,2008,2010,4402.115685810999
08,10,NY,0.0604687345233627,0.0048866736020162374,general,general,08,10,2008,2010,41876.785369448655
08,10,OK,0.11396008833248181,0.012219577054353881,general,general,08,10,2008,2010,6697.113378749512
08,10,OR,0.1022861344161242,0.015892686546530185,general,general,08,10,2008,2010,3959.181070166052
08,10,PA,0.13246085180102188,0.006421045701135636,general,general,08,10,2008,2010,24254.285089927827
08,10,RI,0.0664065474977969,0.01662815610315171,general,general,08,10,2008,2010,3616.694403108125
08,12,AR,0.1995936797491559,0.027216190627520707,general,general,08,12,2008,2012,1350.0359196371558
08,12,CT,0.16088117698592838,0.01544516217674209,general,general,08,12,2008,2012,4191.939965889246
08,12,FL,0.1045467860847226,0.012436625313678425,general,general,08,12,2008,2012,6465.3925655013145
08,12,IA,0.08131341839990235,0.03533212594536385,general,general,08,12,2008,2012,801.0515411148208
08,12,IL,0.07969366442319782,0.01314870487813462,general,general,08,12,2008,2012,5784.076715368176
08,12,KY,0.07531628033394433,0.02149576376950299,general,general,08,12,2008,2012,2164.184282208716
08,12,MO,0.15530639563802112,0.01709406656921531,general,general,08,12,2008,2012,3422.2301900558446
08,12,MT,0.11135453293398077,0.029124947557456593,general,general,08,12,2008,2012,1178.8802607843788
08,12,NJ,0.15478506132150377,0.013747216716300793,general,general,08,12,2008,2012,5291.398157862407
08,12,NV,0.17409599254912547,0.02661113046220379,general,general,08,12,2008,2012,1412.1256827997945
08,12,NY,0.0680079671231753,0.012710814206265008,general,general,08,12,2008,2012,6189.467097426633
08,12,OK,0.13754909160643755,0.023174141860235545,general,general,08,12,2008,2012,1862.055741598711
08,12,OR,0.10769600602535441,0.02484223400318444,general,general,08,12,2008,2012,1620.3868248423892
08,12,PA,0.12067562659577158,0.019288527472483323,general,general,08,12,2008,2012,2687.830341330591
08,12,RI,0.1130818089526145,0.030049309146931574,general,general,08,12,2008,2012,1107.4675671697305
08,presprimary12,AR,0.018121534334186576,0.009328638490565906,general,primary,08,12,2008,2011.5,11491.14945913684
08,presprimary12,CT,-0.0016734001419673138,0.0015214200964466774,general,primary,08,12,2008,2011.5,432017.86157776066
08,presprimary12,FL,0.012302187226369516,0.0027104179645796524,general,primary,08,12,2008,2011.5,136121.73178497716
08,presprimary12,IL,0.017008656396042796,0.003953256789061169,general,primary,08,12,2008,2011.5,63986.734821924634
08,presprimary12,KY,0.00571064216418867,0.005843072983487101,general,primary,08,12,2008,2011.5,29289.865548722286
08,presprimary12,MO,0.0035185769915440173,0.0026058942271965043,general,primary,08,12,2008,2011.5,147260.55482498222
08,presprimary12,MT,0.03661179685566123,0.015270382808548559,general,primary,08,12,2008,2011.5,4288.448028227714
08,presprimary12,NJ,0.009455951234006657,0.002925401427374967,general,primary,08,12,2008,2011.5,116850.0929199016
08,presprimary12,NV,0.011093504720830158,0.005350142391890376,general,primary,08,12,2008,2011.5,34935.68945800764
08,presprimary12,OR,0.01342817409319385,0.008057154013005547,general,primary,08,12,2008,2011.5,15404.112063709976
08,presprimary12,PA,0.007355091144770539,0.0033645613896581042,general,primary,08,12,2008,2011.5,88337.08953338038
08,presprimary12,RI,0.0033193006981841367,0.003916947960809168,general,primary,08,12,2008,2011.5,65178.50526533777
08,primary10,AR,0.07061227666088322,0.010565095006264633,general,primary,08,10,2008,2009.5,8958.869004399008
08,primary10,CT,0.01717990079932857,0.0038948738840758625,general,primary,08,10,2008,2009.5,65919.39311952249
08,primary10,FL,0.020479567332456684,0.0026599904368936125,general,primary,08,10,2008,2009.5,141331.78675226553
08,primary10,IL,0.04255320721962489,0.0033458097942204936,general,primary,08,10,2008,2009.5,89330.03491114579
08,primary10,KY,0.12131050783940077,0.009929863260764964,general,primary,08,10,2008,2009.5,10141.763149704553
08,primary10,MO,0.04439367529037988,0.005985626990744298,general,primary,08,10,2008,2009.5,27911.340931081315
08,primary10,MT,0.10196665742733549,0.01213097862546606,general,primary,08,10,2008,2009.5,6795.2951523793845
08,primary10,NJ,0.010746215827267156,0.0028878864998899546,general,primary,08,10,2008,2009.5,119905.68071076593
08,primary10,NV,0.05124886122396903,0.006525902444761918,general,primary,08,10,2008,2009.5,23481.122025890414
08,primary10,OK,0.051195874719164244,0.007501185678558879,general,primary,08,10,2008,2009.5,17772.158115785933
08,primary10,OR,0.04690832227019152,0.007541640221715225,general,primary,08,10,2008,2009.5,17582.00419779939
08,primary10,PA,0.050011576079278516,0.0037113364154069545,general,primary,08,10,2008,2009.5,72600.45695072827
08,primary10,RI,0.0228285659716203,0.009390836166943741,general,primary,08,10,2008,2009.5,11339.436470953491
10,12,AR,0.1996556544615103,0.12313103566879215,general,general,10,12,2010,2012,65.95761376674467
10,12,CT,0.09739084416609074,0.06257385526578661,general,general,10,12,2010,2012,255.39604839354172
10,12,FL,0.013564165474103015,0.06170069635262178,general,general,10,12,2010,2012,262.67568229551193
10,12,IA,0.08577306314148078,0.06640013060346238,general,general,10,12,2010,2012,226.80996565457113
10,12,IL,0.04131400174189868,0.05865421169106682,general,general,10,12,2010,2012,290.67092685452576
10,12,KY,0.23520015990583296,0.05164369006533422,general,general,10,12,2010,2012,374.94318810698417
10,12,MO,0.025480449848869154,0.06866584891171112,general,general,10,12,2010,2012,212.08913108631492
10,12,MT,0.16525066555879395,0.09100494476042655,general,general,10,12,2010,2012,120.74524004394287
10,12,NJ,-0.13823890451436252,0.11824959829304268,general,general,10,12,2010,2012,71.51557780941268
10,12,NV,0.287469351545881,0.08800188418999615,general,general,10,12,2010,2012,129.12670181758435
10,12,NY,0.03642787150898044,0.09634339910536334,general,general,10,12,2010,2012,107.7348151129576
10,12,OK,0.14910656544003104,0.08961008175960064,general,general,10,12,2010,2012,124.53351685809818
10,12,OR,0.11771234874588034,0.05348598275360194,general,general,10,12,2010,2012,349.55863926014456
10,12,PA,0.10447847104556493,0.12838122756727235,general,general,10,12,2010,2012,60.67320712340432
10,12,RI,0.2387125624298623,0.11727640780730623,general,general,10,12,2010,2012,72.70741261457457
10,presprimary12,AR,0.07440409962373407,0.042981494176785186,general,primary,10,12,2010,2011.5,541.2986976378019
10,presprimary12,CT,0.01808506362448832,0.006835598981308167,general,primary,10,12,2010,2011.5,21401.62978821617
10,presprimary12,FL,0.06399205518791279,0.01137917023503494,general,primary,10,12,2010,2011.5,7722.871536346665
10,presprimary12,IL,0.13645651477259024,0.017843997825473554,general,primary,10,12,2010,2011.5,3140.622058734006
10,presprimary12,KY,0.04446768069799904,0.014763541792227192,general,primary,10,12,2010,2011.5,4587.952199232426
10,presprimary12,MO,0.023316572372549804,0.008965868526426758,general,primary,10,12,2010,2011.5,12439.853551716657
10,presprimary12,MT,0.1560184031584331,0.049362383844072426,general,primary,10,12,2010,2011.5,410.40037639007846
10,presprimary12,NJ,-0.03044445666611612,0.031514950012933876,general,primary,10,12,2010,2011.5,1006.854591229955
10,presprimary12,NV,5.868051935558489e-4,0.019728681809044704,general,primary,10,12,2010,2011.5,2569.2351982340306
10,presprimary12,OR,0.04488411590649582,0.020444660130323353,general,primary,10,12,2010,2011.5,2392.4353423587017
10,presprimary12,PA,0.09872658089999997,0.01999826682439756,general,primary,10,12,2010,2011.5,2500.4333502301993
10,presprimary12,RI,0.02276193543538605,0.01746932045192603,general,primary,10,12,2010,2011.5,3276.785227504238
92,00,CO,0.5944171144210283,0.10809617815908552,general,general,92,00,1992,2000,85.58138711716006
92,00,FL,0.31047634131017027,0.07370264278529726,general,general,92,00,1992,2000,184.09156017401187
92,00,FL05,0.3183909526962142,0.07817842873802078,general,general,92,00,1992,2000,163.61613330613812
92,00,IL,0.3886287919785359,0.05667616065736555,general,general,92,00,1992,2000,311.3143605362798
92,00,MO,0.4935244199197092,0.11154246163638078,general,general,92,00,1992,2000,80.37473435244137
92,00,MO05,0.5031379444080627,0.10738226328227547,general,general,92,00,1992,2000,86.72311990306038
92,02,CO,0.43948629084692986,0.1052812755906833,general,general,92,02,1992,2002,90.21894069990793
92,02,FL,0.2657218528565939,0.07100487071045088,general,general,92,02,1992,2002,198.34612398451435
92,02,FL05,0.2517537300477128,0.06847568469591687,general,general,92,02,1992,2002,213.2687546638279
92,02,IL,0.1995098296036483,0.04671407237566405,general,general,92,02,1992,2002,458.25218189156567
92,02,MO,0.4006263455617471,0.09336720377287977,general,general,92,02,1992,2002,114.71264538057937
92,02,MO05,0.3374733972217668,0.08662230191930857,general,general,92,02,1992,2002,133.27250438964973
92,04,CO,0.7493303724975593,0.20659181097478765,general,general,92,04,1992,2004,23.430081251820596
92,04,FL,0.4060306831402388,0.11064338570958031,general,general,92,04,1992,2004,81.68627392337952
92,04,FL05,0.611404359494347,0.17789410311217332,general,general,92,04,1992,2004,31.599258784469743
92,04,IL,0.5329929479106278,0.08329296943359532,general,general,92,04,1992,2004,144.1395990550254
92,04,MO,0.7076927537083753,0.16320588437117345,general,general,92,04,1992,2004,37.54294815651315
92,04,MO05,0.3975932947211655,0.11716611138075544,general,general,92,04,1992,2004,72.84436590744492
92,06,CO,0.5917419718372037,0.15618230549005785,general,general,92,06,1992,2006,40.995514497271955
92,06,FL,0.4751701673072637,0.1125154053287851,general,general,92,06,1992,2006,78.99071081344081
92,06,IL,0.2464014181165111,0.06070172315506536,general,general,92,06,1992,2006,271.3925743599179
92,06,MO,0.48815720079225344,0.1336205231661004,general,general,92,06,1992,2006,56.008464232882275
92,08,CO,0.9929197567204612,0.23456636515373372,general,general,92,08,1992,2008,18.1747532714254
92,08,FL,0.6327427218725062,0.14714716369881622,general,general,92,08,1992,2008,46.18449606562841
92,08,IL,0.5360700417763211,0.1043058492505078,general,general,92,08,1992,2008,91.9142130380413
92,08,MO,0.8397433569034797,0.18817037294461014,general,general,92,08,1992,2008,28.24213396049947
92,10,FL,0.366968089369374,0.09411301181876558,general,general,92,10,1992,2010,112.90174541838189
92,10,IL,0.2863572981700684,0.07517868512404631,general,general,92,10,1992,2010,176.93369562528977
92,10,MO,0.5873744652458598,0.12885164590597273,general,general,92,10,1992,2010,60.230997973982255
92,12,FL,0.6883910757923171,0.16451859855046846,general,general,92,12,1992,2012,36.946218758086474
92,12,IL,0.5357810404932037,0.10701242886408807,general,general,92,12,1992,2012,87.32358505152435
92,12,MO,0.8570798971219814,0.17666922511623737,general,general,92,12,1992,2012,32.038943871277965
92,94,CO,0.15613620314051183,0.030649085489749445,general,general,92,94,1992,1994,1064.5472905699896
92,94,FL,0.1835835761715878,0.023608104329147884,general,general,92,94,1992,1994,1794.2285730782141
92,94,FL05,0.15518650235943313,0.020599741075634104,general,general,92,94,1992,1994,2356.5490120697264
92,94,IL,0.10014945037266773,0.01943338210234129,general,general,92,94,1992,1994,2647.9100024390655
92,94,MO,0.21512104971976057,0.03726774996979953,general,general,92,94,1992,1994,720.0019186436349
92,94,MO05,0.2156411006560431,0.033570768721500714,general,general,92,94,1992,1994,887.3141920689166
92,96,CO,0.09059042420600245,0.06283022012304477,general,general,92,96,1992,1996,253.31612589485178
92,96,FL,0.24020904167902501,0.044787097246016705,general,general,92,96,1992,1996,498.5332951730275
92,96,FL05,0.25341369812405046,0.05094313976361847,general,general,92,96,1992,1996,385.32623905909645
92,96,IL,0.1868088420824016,0.034647985464609996,general,general,92,96,1992,1996,832.9981232572253
92,96,MO,0.3244415885032541,0.05767196690438749,general,general,92,96,1992,1996,300.6564141334252
92,96,MO05,0.31217409920100775,0.05174812057786844,general,general,92,96,1992,1996,373.43140372145507
92,98,CO,0.15725213444825173,0.06658192848995564,general,general,92,98,1992,1998,225.5730750912965
92,98,FL,0.08720321166460329,0.03777719807775195,general,general,92,98,1992,1998,700.7135462571878
92,98,FL05,0.08128235303541734,0.034110773997300135,general,general,92,98,1992,1998,859.4425515370309
92,98,IL,0.15248932439316398,0.03222663517086517,general,general,92,98,1992,1998,962.8753635816353
92,98,MO,0.14892802445846687,0.04131716084338904,general,general,92,98,1992,1998,585.7860948341319
92,98,MO05,0.13846238957341983,0.04924367816565595,general,general,92,98,1992,1998,412.38136460152384
92,presprimary00,CO,0.024129806759005758,0.020715785786598887,general,primary,92,00,1992,1999.5,2330.2213496785726
92,presprimary00,FL,0.024393057581777813,0.016090427137278495,general,primary,92,00,1992,1999.5,3862.4676399003697
92,presprimary00,IL,0.0477516769122141,0.022661910897016923,general,primary,92,00,1992,1999.5,1947.1837866611863
92,presprimary00,MO,0.04016455625458447,0.02939147502575998,general,primary,92,00,1992,1999.5,1157.59658308721
92,presprimary04,FL,0.01824666412136053,0.020972424838965175,general,primary,92,04,1992,2003.5,2273.5405614554916
92,presprimary04,IL,0.0962100029387368,0.03357946824388047,general,primary,92,04,1992,2003.5,886.8544939166047
92,presprimary04,MO,0.10713656848342769,0.035058953280952404,general,primary,92,04,1992,2003.5,813.5834558496415
92,presprimary08,FL,0.33271148300437087,0.06989368616825203,general,primary,92,08,1992,2007.5,204.70295348322014
92,presprimary08,IL,0.2656821545336189,0.060247530390292195,general,primary,92,08,1992,2007.5,275.49993527278076
92,presprimary08,MO,0.2687347728016874,0.10061428830815407,general,primary,92,08,1992,2007.5,98.78265187350453
92,presprimary12,FL,0.16546852774214774,0.04192284267414745,general,primary,92,12,1992,2011.5,568.9820339061013
92,presprimary12,IL,0.0827310530383583,0.04078660159028896,general,primary,92,12,1992,2011.5,601.1252333574631
92,presprimary12,MO,0.13221824268322835,0.038448219874829534,general,primary,92,12,1992,2011.5,676.4684182540437
92,primary02,CO,0.04234314091553891,0.029880017067599234,general,primary,92,02,1992,2001.5,1120.052339647962
92,primary02,FL,0.1166529231958607,0.039542341330312786,general,primary,92,02,1992,2001.5,639.5510830771698
92,primary02,IL,0.11122554985166362,0.030272375976861523,general,primary,92,02,1992,2001.5,1091.2065967401973
92,primary02,MO,0.14166993762570348,0.05061607991971563,general,primary,92,02,1992,2001.5,390.3219597573458
92,primary06,CO,0.12520369091252306,0.04249400754545647,general,primary,92,06,1992,2005.5,553.7893744023152
92,primary06,FL,0.37002293978622436,0.11287375654813654,general,primary,92,06,1992,2005.5,78.489948105748
92,primary06,IL,0.13101617157000978,0.03451236617785916,general,primary,92,06,1992,2005.5,839.5576604726303
92,primary06,MO,0.14311518173789614,0.05296993379807313,general,primary,92,06,1992,2005.5,356.4028265686787
92,primary10,FL,0.1529803553071632,0.04736161147482581,general,primary,92,10,1992,2009.5,445.8071796099257
92,primary10,IL,0.1038619633072025,0.04131702209343496,general,primary,92,10,1992,2009.5,585.7900291898095
92,primary10,MO,0.3326096433964985,0.07328571833849269,general,primary,92,10,1992,2009.5,186.19212209833074
92,primary94,CO,0.043009511466805136,0.0128756812583069,general,primary,92,94,1992,1993.5,6031.975458517036
92,primary94,FL,0.04805690556760472,0.013599886851180265,general,primary,92,94,1992,1993.5,5406.66435845573
92,primary94,IL,0.0946703135747777,0.014755538440603925,general,primary,92,94,1992,1993.5,4592.930526923438
92,primary94,MO,0.08715834853997069,0.020560267581581054,general,primary,92,94,1992,1993.5,2365.606337651444
92,primary98,CO,0.042872101669920205,0.022433161811194282,general,primary,92,98,1992,1997.5,1987.0967915653196
92,primary98,FL,0.04136172990383897,0.015518962112830173,general,primary,92,98,1992,1997.5,4152.1654871843475
92,primary98,IL,0.022530250887220247,0.020441752732303285,general,primary,92,98,1992,1997.5,2393.115935311966
92,primary98,MO,-0.017589131464251236,0.023483773600204236,general,primary,92,98,1992,1997.5,1813.2773233541718
94,00,CO,0.17741736299024385,0.1668654586147553,general,general,94,00,1994,2000,35.914275281351124
94,00,FL,0.059285834333482994,0.1445523242885488,general,general,94,00,1994,2000,47.857481666445274
94,00,FL05,0.04031518221257212,0.1720998281356118,general,general,94,00,1994,2000,33.762852133686835
94,00,IL,0.21597924156713208,0.1229872994746909,general,general,94,00,1994,2000,66.1118741884228
94,00,MO,0.279433625399906,0.14894127722598527,general,general,94,00,1994,2000,45.07854111858534
94,00,MO05,0.2266338912224847,0.14328102609770713,general,general,94,00,1994,2000,48.71050520911545
94,02,CO,0.5004530218283335,0.1554353790299499,general,general,94,02,1994,2002,41.39045941453492
94,02,FL,0.22570554237852783,0.13604016734510438,general,general,94,02,1994,2002,54.033821655330655
94,02,FL05,0.11691674043140632,0.13583638278637625,general,general,94,02,1994,2002,54.196068587052125
94,02,IL,0.38240663026859806,0.11140858982514948,general,general,94,02,1994,2002,80.5680116570641
94,02,MO,0.11160920792924782,0.1135213660566233,general,general,94,02,1994,2002,77.59697350187304
94,02,MO05,0.1555239906729107,0.10245438194810845,general,general,94,02,1994,2002,95.26621800376248
94,04,CO,0.20927365410186008,0.2922367397202372,general,general,94,04,1994,2004,11.709284866954622
94,04,FL,-0.11163174408474488,0.26001740047587935,general,general,94,04,1994,2004,14.790919580194885
94,04,FL05,0.22511894392727005,0.43732951353788047,general,general,94,04,1994,2004,5.22856397050833
94,04,IL,0.3441074882767516,0.17762973330885412,general,general,94,04,1994,2004,31.693388368553393
94,04,MO,0.3826024529275443,0.20206157936994143,general,general,94,04,1994,2004,24.492465982555814
94,04,MO05,0.36632125234113483,0.14076635427589582,general,general,94,04,1994,2004,50.46639402174368
94,06,CO,0.03775740075702606,0.24123059975324318,general,general,94,06,1994,2006,17.184432986025925
94,06,FL,-0.463340112525625,0.2827086707779179,general,general,94,06,1994,2006,12.51185615152626
94,06,IL,0.5495827470839736,0.13416391763811003,general,general,94,06,1994,2006,55.55568890153743
94,06,MO,0.2978481493118763,0.17120108790447336,general,general,94,06,1994,2006,34.1182667071337
94,08,CO,0.05714038278981389,0.36760131299152127,general,general,94,08,1994,2008,7.400241489735628
94,08,FL,-0.152830395256666,0.3461814827227783,general,general,94,08,1994,2008,8.344346550973315
94,08,IL,0.5327021100917629,0.23656291222523734,general,general,94,08,1994,2008,17.869264779081128
94,08,MO,0.578600391425259,0.2479701549014495,general,general,94,08,1994,2008,16.263019148884936
94,10,FL,0.11971727571268716,0.21671687353035327,general,general,94,10,1994,2010,21.291906313827045
94,10,IL,0.4491406635472311,0.1704954450745105,general,general,94,10,1994,2010,34.40126701188285
94,10,MO,0.4483724269870671,0.1715615246323787,general,general,94,10,1994,2010,33.97505792597958
94,12,FL,-0.29254362568584796,0.37584351057672905,general,general,94,12,1994,2012,7.0792278073601915
94,12,IL,0.4939194507982974,0.2519017866597698,general,general,94,12,1994,2012,15.759321095873382
94,12,MO,0.2837480243205327,0.25435163279389655,general,general,94,12,1994,2012,15.45720405452683
94,96,CO,-0.010891422528734538,0.10665164903852706,general,general,94,96,1994,1996,87.91537851601855
94,96,FL,-0.046522221258664245,0.10407756553185991,general,general,94,96,1994,1996,92.31786448334707
94,96,FL05,-0.02991623473477635,0.12033977724233655,general,general,94,96,1994,1996,69.05284772673009
94,96,IL,0.09856716285775927,0.08221275592490129,general,general,94,96,1994,1996,147.9522541739523
94,96,MO,0.16218221512088227,0.0852434525794344,general,general,94,96,1994,1996,137.61885403424932
94,96,MO05,0.24309710765683926,0.07394548123781942,general,general,94,96,1994,1996,182.8844247658127
94,98,CO,-0.029331322689979143,0.10206279233172981,general,general,94,98,1994,1998,95.99864607918006
94,98,FL,0.06638722257365018,0.07316258244071239,general,general,94,98,1994,1998,186.81938884798242
